business_id,city,state,postal_code,stars,review_count,diversity
TTsBa6e2qgIEkiFQfYLmYA,Tampa,FL,33647,3.5,70,2
zxpJ4Frr8Zoru-YaNzOxzw,Nashville,TN,37221,3.5,33,2
j5U5O3scMvPe67jzJcWFug,Tampa,FL,33635,3.0,37,2
gv9IWG3dejsacl6xPG-yyg,Franklin,TN,37067,2.0,14,5
bk3u2UQoo516mPz9e1_vqw,Newtown Square,PA,19073,5.0,5,3
RCguFZat10TcbDMeeeM3IQ,Reno,NV,89511,3.0,73,3
IZv79jZv6el1sBHrG7426g,Des Peres,MO,63131,4.0,268,4
Pb5agnsD9EdCl6yuZp2jJA,Philadelphia,PA,19147,4.5,85,5
WMgB7_odx8hk3BFQAIZ5hQ,Smyrna,TN,37167,4.0,76,1
HJe8eEH5qXRjQMAh1VfV_w,St. Petersburg,FL,33710,4.5,91,3
XsjesLpDVSToQIxSeON70A,Reno,NV,89506,2.0,48,3
_uQEKHH0R5fxrYkLrUI9pQ,Tampa,FL,33647,4.5,40,5
lhsQkb5nhf-Kd5OvgB9MNg,Tucson,AZ,85706,3.5,191,2
G0jHNZzhiHWCYZmZWCg-6w,Granite City,IL,62040,4.0,8,2
plobBsTtVUODb353xxFT_g,Reno,NV,89523,3.5,634,2
ARgidflSXPHj7uhK-Y7hwA,St Louis,MO,63108,4.0,328,1
rD5cJ74ZX4UiBo1geRljPw,Florissant,MO,63031,4.5,53,2
368cyArdo0P0aDUOhhE4PA,Indianapolis,IN,46237,4.5,163,4
Y_XyeCu8AkZyhcF0q5n8Dg,Riverview,FL,33578,5.0,5,4
gi90NMmRhzl8vzM83UNOVA,Tampa,FL,33647,3.0,14,2
TO1twT7_FLMbNeDm3KNNRw,Mount Laurel,NJ,8054,3.5,67,5
1X0ZCiRUWkVsdINtZmRSiw,Indianapolis,IN,46250,3.0,7,5
I1h0GRYp86eX-XqwVXsSGA,Tampa,FL,33612,4.5,345,5
0zH0l4Jbf-oove3cLvrFOg,Newtown,PA,18940,4.0,359,2
fJNSx1WOo77TmP7Bl26w_g,Washington Crossing,PA,18977,4.0,144,3
OScd9IP5nI7Cv9HDkrXDDA,Mount Laurel,NJ,8054,4.5,44,3
JOvNunKJlWhwJRwLmUR9ZA,St Petersburg,FL,33701,3.5,295,2
ruFtZKwlJASx5BTk1dh5AQ,Sparks,NV,89431,2.5,35,1
Q21nd52A3wOMlu7b28ZISQ,Saint Louis,MO,63131,3.0,16,4
b-EHLoRBtVgOpkv6-i1pSA,Indianapolis,IN,46254,3.5,36,4
vG9aD-fvsIimgo-l7u8-AA,Franklin,TN,37067,2.5,181,1
kJpoduG3wdA35WzOF_T1Aw,Pinellas Park,FL,33781,4.5,54,3
2y_CdkxEOJEJGyJApfCYpA,Woolwich Twp,NJ,8085,3.5,104,5
bc3K8KvLkLNu_XU3RkeeeA,Tucson,AZ,85712,4.0,33,2
PMpcbvBon1rfGE7pWKv8aQ,Trooper,PA,19403,3.5,15,4
J8j18KB--ZH4MjTQryPEpA,Tampa,FL,33611,2.0,11,2
9L-MR0arflwFMF9szEBOOg,Santa Barbara,CA,93101,4.5,7,1
m6KZGTxRb9_ZyDpB1G6O1Q,Marana,AZ,85741,3.5,112,5
KPmFv_Ou6ddauV_gYauWzg,Nashville,TN,37209,4.5,74,2
nteD5A6CKXZPqbR9EltQng,Port Richey,FL,34654,4.0,54,3
Ktw3a8hXOKL00UCk_1nSEQ,Sparks,NV,89441,2.5,126,3
Q28TlneXws1shf8ymTdxtg,Tucson,AZ,85745,4.5,6,5
FTsU1vykdDcqfP1uhqG9YQ,Saint Louis,MO,63112,4.0,7,1
sLgnx_WFCjEoPsS6NwU70Q,Meridian,ID,83646,4.0,259,3
_IYHl6J9iB3lbeJq27pbsg,Philadelphia,PA,19120,3.5,10,1
i7WnyDXKpT-mPaHEMY-HcQ,Voorhees Township,NJ,8043,4.0,13,2
aYMpjij5ShtEoZueMrQPRw,Santa Barbara,CA,93101,4.0,5,5
ZJC0ONdxmIlwidXd8E0fXg,Nashville,TN,37221,3.5,57,3
XyGRDrgCK0z4CiA6nhwEaw,Tucson,AZ,85742,4.5,258,3
cwvpVlg5BE2XXRWTHe3p9w,Sun City Center,FL,33570,2.0,24,1
zJFs_-Qtw7fzAsrQvA3Ltw,Reno,NV,89502,5.0,6,3
mygIk3l_ShNNB-QbWlrRyg,Belle Chasse,LA,70037,3.5,161,1
BiBwdFcG0ynK50_g7zJTOg,Brentwood,TN,37027,3.5,135,4
B6qHZCAs7Nka-1zdjCzAIQ,Philadelphia,PA,19130,3.0,77,1
rKwIFN1poV6gHBIxp3FxkA,Indianapolis,IN,46201,2.5,6,1
mtGTna-hyFhErb4Zma32IA,Glenside,PA,19038,3.5,80,2
XQfwVwDr-v0ZS3_CbbE5Xw,North Wales,PA,19454,3.0,169,5
tiVQ9_qoatNn--ITbMWRpA,Yardley,PA,19067,4.0,41,1
6WJ-dFE9axF2o55NQWrNgA,Indianapolis,IN,46241,3.5,10,4
pEYs1oVeJ6YM2SG5WEr5Pg,Indianapolis,IN,46241,4.0,86,3
-3-6BB10tIWNKGEF0Es2BA,Tucson,AZ,85705,4.0,133,2
J1duow_JpO47UuqnrY_LaA,Tucson,AZ,85746,2.0,10,2
zhFKtchGIpRTfOZSpm4Zvg,Exton,PA,19341,3.5,38,5
nIE7ph1w_bttQMJQx5hUEQ,Dunedin,FL,34698,3.0,91,3
N7wYxm84QtcqTJZfGWpxzw,Franklin,TN,37067,2.5,24,4
yjYNk2K77o34anIhS4zJyg,Fenton,MO,63026,3.5,46,1
KAZ2Z3831eb5lHtUDKa8kA,Philadelphia,PA,19104,3.5,8,1
cLlBDZxYJ1dt1JgMuZnXew,Philadelphia,PA,19147,4.0,51,1
k7oZJB7BSx37e-masOmiLQ,Nashville,TN,37203,4.5,7,2
S3WazoxfO3euuvQUOJRlFA,Tucson,AZ,85741,3.5,6,3
aqubLw9IW03svL_uDXNJ8A,Florissant,MO,63033,1.5,11,2
WJIc6ZlR-pd9W-Vt-rRtzA,Gulfport,FL,33707,4.5,17,4
V5KiEoH4E86GA2S3RQkf1g,Philadelphia,PA,19134,3.5,12,3
MMRRS6YhVRx_iN5-JhMRYg,Philadelphia,PA,19104,4.0,783,5
F_wIC6i5y4zdQyp99R7PdQ,Indianapolis,IN,46219,3.5,101,4
1sXN7Oxteo5dP5nwIDyO4w,Harleysville,PA,19438,3.5,27,5
SNYpn2BdTbz8QrrfH8rvdw,Bala Cynwyd,PA,19004,2.0,12,2
cGa8ySpfmtfQKPkHJKHnUw,Montgomeryville,PA,18936,3.0,81,4
vol4SJXerqyi3IEIDucVRQ,Darby,PA,19023,3.5,9,1
CILklubZslDuVUMh2c55_A,Metairie,LA,70003,2.5,17,1
SZgkdhd837HkbtVFVmSMXw,Spring Hill,FL,34606,3.5,128,2
LgiAzhOqrzl95NNRLziH2A,Avon,IN,46123,4.0,50,1
8uF-bhJFgT4Tn6DTb27viA,New Orleans,LA,70130,4.5,2062,3
44FugwIywDjD6TwSESAmkw,St Louis,MO,63125,4.5,5,1
7biQIoyOEMcBGUw106UeOQ,Morrisville,PA,19067,1.5,31,5
5XSJImk924zdVk16cw8Jgg,Metairie,LA,70005,3.5,7,2
p21PCK17H3WL56KSr4Ykig,Tampa,FL,33603,4.0,121,3
f8xDi3rajxvIqS73N93Afw,Philadelphia,PA,19147,4.0,13,3
Llu8_Lx2DFthmr99_eiOLA,Saint Louis,MO,63118,4.0,135,2
3n_G-_DwOJ2VS4uGxBN6sg,Tampa,FL,33612,4.0,78,1
NyV_2EGhs-YHYYVmZRYmOQ,Woodstown,NJ,8098,1.5,14,3
q3AbKPlzrqbUh8tz26vsdQ,Belleville,IL,62226,2.0,7,4
ymoEdJB5NE56sWw74uyX7A,Indianapolis,IN,46220,4.0,346,2
AODksDNj5mH953cyhUG1Qw,Tampa,FL,33629,4.0,336,5
tFpstYqxugKHzeyNUsuD_A,Carmel,IN,46032,4.0,423,3
qONvIS94nZhXYm-jccXyuw,Gallatin,TN,37066,4.5,140,3
sVWUxesVKseXGq78UwwajA,Port Richey,FL,34668,2.5,45,1
Knt2mnsG15akKb9cjSiuxw,Philadelphia,PA,19123,3.0,9,5
PVqNBGihp6yNv6HTQf7CjA,Indianapolis,IN,46254,3.5,10,5
ugSVRAKO6mxvsrElFg8USw,Philadelphia,PA,19148,4.5,73,2
73ZQXm26Mb4Pr-ibmeGk6Q,Willow Grove,PA,19090,2.0,15,1
ri7LOsk5W_xGVfxhXFHY5Q,Sparks,NV,89431,4.0,12,3
wnjFEC-w0qWnyDnO8k1RpA,Nashville,TN,37214,4.5,390,3
YCwWrnOh8qUmQbgQ4p02AA,Broomall,PA,19008,4.5,79,5
qmxmUc4xzNt3ogaZLH8Eiw,Maple Shade,NJ,8052,5.0,60,3
SjLYEsv94TjmSjG2Fc2piQ,Bryn Mawr,PA,19010,3.5,58,2
VKFWX_Cd7cTiV3_RPdcXPw,La Vergne,TN,37086,3.5,5,1
duf2PORLOL6it1dTGhSnKA,Philadelphia,PA,19151,2.5,20,4
Yh4OgbXQSpQ_ycK_FmNiGw,New Orleans,LA,70117,4.0,100,3
1lC4dy6jlB2tBdBWbocO7Q,Largo,FL,33774,2.0,22,3
utReYPKNKwb15UytLOr-Xw,Newtown,PA,18940,3.0,63,2
2Q1R2OhBbAQ581vK_r7NhA,Willow Grove,PA,19090,4.0,394,4
fsPqRDDG2igV63nP89xWUA,Chadds Ford,PA,19342,3.5,33,2
dDn_NVOQh9F-t153S035Ew,Goodlettsville,TN,37072,4.0,67,1
9MHe5jAym2d8VhT_NbCRyw,Indianapolis,IN,46237,2.5,49,2
zSqTndm5Alq9dW1PyzbdTA,New Orleans,LA,70130,4.0,588,4
jAGzl-N2GINB_wK87bjoVA,Indianapolis,IN,46219,4.0,42,3
iDGohK_mkqnAfLeWC4P4TQ,Nashville,TN,37209,4.5,164,5
Ahwed4jRpXhmSCkcLL7FOw,Brentwood,TN,37027,3.0,48,5
OAkcBAwedonnwT3Wf_DqTw,Fishers,IN,46038,4.0,52,4
NcO-pWiZmNM5zBg8H9zB6Q,Smyrna,TN,37167,4.0,191,2
y7ZMH724MaQMW3yn5QbtiQ,Boise,ID,83709,2.5,16,3
wtaBPP6fCHU4nvar9fKeuQ,Barrington,NJ,8007,4.0,25,3
qejPFPUKiIXvHJ4BirgLUw,New Orleans,LA,70125,1.5,13,5
YWcH3SLyRIBHIBBgudqZLw,Cahokia,IL,62206,1.5,8,3
yH0ON2BtV52JXxWdZy7Psg,Old Hickory,TN,37138,4.5,71,5
bKppmYKQ_-9cpp2yziB-Qw,Philadelphia,PA,19130,2.5,20,3
DZdE09qqCcX7Atf3Df7Yqg,Nashville,TN,37209,3.5,27,5
LwVhbEy_SHse2G_P2JXMyg,Meridian,ID,83642,4.0,109,3
EK4lynYPnlI_dqvWDVaOfw,Indianapolis,IN,46203,3.0,7,2
o6jfwLREaGy1mwAEybjOkg,Tampa,FL,33617,4.0,106,1
D_sIoGDRaLJv0DAIc46MMA,Metairie,LA,70001,4.5,347,4
UKA2eeAZmO4ACB2J0kFISw,Reno,NV,89509,2.5,86,4
k8cv3Hnu69lGuf0mo1MOTQ,Saint Louis,MO,63146,4.0,12,4
Uuzewy2CLg_XCekRhA0PIg,Nashville,TN,37201,4.5,6,1
0fYRCLVFWte0uo-1W7gJGQ,Nashville,TN,37203,5.0,8,3
zBHAoHU-SD7wECkKpTGImg,Oldsmar,FL,34677,4.0,93,4
0sEQcUD5WEdwBJBXavafHA,Chalfont,PA,18914,4.0,26,1
Z5C4q4mouUojigDmCRuG8w,Whiteland,IN,46184,4.0,21,1
kgywEv9dQHcvEAu741y3RQ,Sewell,NJ,8080,4.0,34,1
bQKqeYwaHNal7JFAXzCMFg,Belleville,IL,62221,4.5,79,3
sNDXKUS14_xXdD0fJdw23g,Indianapolis,IN,46278,3.5,14,4
s55Hw6gHhQzZctinFhPu-g,Philadelphia,PA,19104,2.0,9,4
n6dw_zxL_4cVO6EP_m0joQ,Philadelphia,PA,19107,4.0,5,1
t03mAErURyb_wsZuy7lo5Q,Tucson,AZ,85718,4.5,19,3
mjfCi5RzOab2i3oIS7MqnA,New Orleans,LA,70127,3.0,16,5
Fbq_tc6W5uNmQNrInXpd5w,Ballwin,MO,63011,4.0,91,3
wDwK7Im_rXO5nVeQn4lc3g,Antioch,TN,37013,3.5,129,1
AFIkxCPqO7613NHEIL8abQ,Swedesboro,NJ,8085,4.5,5,3
x6kJFqKHkqtQdmZH3B0GSA,Hermitage,TN,37076,4.0,9,4
agTcS5LYZJe4gNiXK6nNkw,Philadelphia,PA,19106,4.0,5,4
Xsvi9wYhD7u5XrK2EKDd8w,Tampa,FL,33617,4.0,95,2
z3MQ4dmYICABaayF66NV3A,Reno,NV,89512,3.5,32,4
Uq1o6DXKALmjdElXp4mEtQ,Tampa,FL,33617,5.0,8,1
51pgAUQ6aIdZEfSXiG39VQ,Indianapolis,IN,46217,3.0,48,3
laV1qL3qhGFOfkPbHo3SVQ,Fenton,MO,63026,3.5,40,5
qq4Zc5y76vfCxQQy4CLfrA,Reno,NV,89501,4.0,38,3
2rQFgavS-942RapZTBSBTw,Bryn Mawr,PA,19010,3.0,270,5
s4VzQaUCrgwPuViQYOqC2w,Tampa,FL,33615,3.5,39,2
eaJCpC6IhYphj7bwCDHTwQ,Nashville,TN,37203,4.5,249,4
3bmrxhqVpB5XCg-4j6y39A,Belleville,IL,62221,1.5,19,1
LPWkWjR-K21nikUxQtQNtg,Indianapolis,IN,46217,2.0,11,4
lDodrtH6kNgSCYpxr_E3-A,Metairie,LA,70001,2.5,70,5
Zk_GdMMPgEfKUECCxAxvwQ,Philadelphia,PA,19154,4.5,23,2
_Co6_3dVnerzFLSe2s4W9Q,Cherry Hill,NJ,8003,3.5,30,3
K7rsFcHcO_LYrgWvTAik2w,Nashville,TN,37206,3.5,134,2
ZpXZgnBrNodHH8pKpOK_Kg,Brandon,FL,33511,4.0,267,4
5pCDh3Tq3WzQau79hfJbsA,Nashville,TN,37211,3.5,69,1
xXMVuzrWa9Eg3bSDXehODA,Levittown,PA,19056,4.0,6,1
rc4nXqvuHmqM5JDnKxS5LA,St Pete Beach,FL,33706,4.0,32,5
hkh5iyDeGLNhu-JUQFRE1Q,New Orleans,LA,70130,3.5,492,2
89COhCW-cAD5-fTXPfXYTw,Maplewood,MO,63143,3.5,352,1
tUDZnYQe7aD2VU3Syia_RQ,Nashville,TN,37209,3.5,45,4
j8NhrBzy1op0BfVGdSOiXQ,Boise,ID,83709,3.5,131,1
UCMSWPqzXjd7QHq7v8PJjQ,Tucson,AZ,85719,4.5,2126,1
3Z59UMun90xRiSU1XX8rhQ,Huntingdon Valley,PA,19006,4.0,61,5
-Lfib0jjHweCly1-FLM_og,Ashland City,TN,37015,3.0,39,3
kpK6SmxIiNoGPNhlEGiL4w,Saint Louis,MO,63109,4.5,383,3
RG4FoRw0vjzrCjMl4Apk4A,Apollo Beach,FL,33572,4.0,12,4
ZoV8kXQopyz24dJBlFByRA,Saint Louis,MO,63106,3.0,10,3
YKpZ2Ml0NZoYZ5eb3r_Cdg,Freeburg,IL,62243,4.0,30,1
OIES_WhdNux3PmvSuPM-8Q,Tampa,FL,33618,4.0,106,1
-kAaeJxXCtLNAo3DosoXXA,Saint Petersburg,FL,33710,4.0,109,1
FOuKoFiRWDqV_asEJfDqDQ,Indianapolis,IN,46204,4.0,18,3
3_kZ2pDiKJLZ9kGKKOWqdA,Eddystone,PA,19022,2.5,15,5
1JxSgUivApwcRYFnXw23cQ,Nashville,TN,37219,3.0,5,2
J1pqZt0WWCL8cOt0eixBEw,Land O' Lakes,FL,34638,4.5,51,1
sqCUiy9gTgfROmjX6KOHXA,Ewing Township,NJ,8638,2.5,10,4
_zU8uJthn3o5swP0LmfuqQ,Kenner,LA,70062,4.5,234,1
w0zKpH49tW6Y-b6ZJzKMFw,Philadelphia,PA,19111,2.0,76,5
bRhnVTfuxDchyFguyDzuDQ,Glenside,PA,19038,3.5,76,4
tP9Sn0KzL2GzImUGchXYMQ,Boise,ID,83705,4.5,80,4
zQ4yPiqoyMtoohGpEip7zw,Reno,NV,89511,4.0,75,5
ZYlDRSuhC-97FyqsPg1KCA,Metairie,LA,70006,4.5,160,1
WZgfBnIvBZ2B7OWkyiOPUA,Reno,NV,89502,3.0,27,1
_ReMedGR8eDM5AgdRK0jCw,Clearwater,FL,33767,4.5,68,5
v5T1Q21TT1_S_aY_G8Mf-g,Tucson,AZ,85705,4.0,69,4
w0lcP2ngFaUpBGi5yzlYDw,Tampa,FL,33606,4.5,697,2
Y70T1eClNnw_PlBkr1IHqg,Tucson,AZ,85746,1.5,44,5
eqNutOMnPqKa9QDAY6KfEw,Philadelphia,PA,19107,4.5,310,4
P7oAQxDu8rapFn8QY0nmyA,Audubon ,NJ,8106,4.5,52,3
sfbg2kxnvKpmlIuCUas5TA,Philadelphia,PA,19120,2.5,6,3
Gg_9lJOk0I8HDOw-Vj8P5Q,Boise,ID,83702,3.0,75,5
UGebrYgNZrMzbGbcI01JWA,Tampa,FL,33618,4.5,108,4
yP-93hQPe8q8a4D-HlP1dg,Holiday,FL,34691,5.0,6,3
L3u4I6wHtwMQJ-ZtvfrkkQ,Marana,AZ,85742,1.5,36,5
K51bVqlGcpTMDK3-SDkBeQ,Nashville,TN,37214,2.5,80,2
pym7c6ZFEtmoH16xN2ApBg,New Orleans,LA,70119,4.5,1289,4
EjFp57Nd4bVgb5GNn-XnuA,Tampa,FL,33615,3.5,155,1
cwSlDlrmK1qlOWH9zDuNKQ,Marlton,NJ,8053,3.5,24,5
9dGzGbNKLMP0_wOqI5GffQ,Brandon,FL,33511,4.0,195,4
CB7nXPd5h_YLzcgfDo2DCg,Philadelphia,PA,19120,3.0,15,3
Y2MuQoT_SpfzZxjn5JY7Ag,Franklin,TN,37064,4.5,14,3
Mnr3Qp-sPIpuIjKzENqxVg,Jennings,MO,63136,2.5,18,2
AmnnsJq4Pz1jJUFzHwtsOA,Indianapolis,IN,46240,3.0,65,1
CPFKi2lZJazP6IdtCdDDyg,Reno,NV,89509,4.5,676,4
CBfW6HPqKP-46zadC1ktVw,Nashville,TN,37211,3.5,6,2
5AOkxsg6UJQ_CoJTMBDUmQ,New Orleans,LA,70119,4.0,299,2
nGYXglmKHgUcovuTHIg6_A,New Orleans,LA,70118,4.0,29,4
CS_GzUYlEPa6QHTRY224wQ,Norristown,PA,19403,3.5,104,4
Jvmj49D0GGnvCpjN0LXqEg,Clearwater,FL,33755,4.0,55,2
a7_KZUJknqRA4DHQ3j9ofA,Aston,PA,19014,3.0,60,1
7enJKZ9W2Vkq62ryK28taQ,Dunedin,FL,34698,4.0,62,3
gABEjWGwhojrub_tXqE2uw,Chesterfield,MO,63017,3.5,146,4
7lwe7n-Yc-V9E_HfLAeylg,Philadelphia,PA,19146,3.5,615,5
WtvENhqvWpjQtfe0OvUwSg,Indianapolis,IN,46202,2.5,20,3
Y2jDVmMpRzQRg6HkNvQc8g,Smyrna,TN,37167,4.0,184,4
o4_cgIKWgvJ09TZeSzARmg,Philadelphia,PA,19111,3.0,19,4
Bt7NBqA31uOI4H_hvasLLg,New Orleans,LA,70116,4.0,597,4
UNRqCfwvvcU7jdbvExbhDg,Bryn Mawr,PA,19010,3.5,125,2
5m3ND7lNNd6zo-bNQGoXhQ,Philadelphia,PA,19106,2.5,33,1
pTpZS84EQhvZaxhq6SSWNw,New Orleans,LA,70117,4.5,18,2
Ims_IgNKoDts2FdFNROQJQ,Prospect Park,PA,19076,4.0,55,1
7J81xJFlMM244_f05k2egw,Philadelphia,PA,19149,2.5,15,3
MiMRlsXOpHJMSTDAuw8s1w,Isla Vista,CA,93117,3.5,18,4
lkJki8fwC_RX9819nzfkCA,Willingboro Township,NJ,8046,3.0,7,5
8sakdo8WkCjhKj3Q4hhvSA,Ballwin,MO,63011,4.0,22,2
Tl24lMv2aCuLs4u45NquJQ,Cherry Hill,NJ,8034,4.5,163,1
9XkgYvXhYibe85V6mNE_TQ,Nashville,TN,37203,3.0,102,1
47PQER5Q4OVmQhVZGE5nJg,Lebanon,IL,62254,4.5,26,4
DW4ST1K1QWMangu5pUROSQ,Chalfont,PA,18914,3.5,45,4
wuv3jE5Lc23TcfC70qu-Mg,Nashville,TN,37214,1.5,8,1
5fqP38clcV-paOJL74SuVA,Tampa,FL,33610,3.5,12,2
bN7KQSVbEmRVJnQEkl3vkw,Tampa,FL,33610,3.5,29,1
oBhJuukGRqPVvYBfTkhuZA,Philadelphia,PA,19103,3.5,385,5
6NEUgs0UGi-sHKYFH7T-bA,Camden,NJ,8105,4.5,11,3
iJn64rU6vapSp8uTjmshcA,Morton,PA,19070,1.5,8,2
y3RXPIuqr5Q0lId1K9Ai2A,Kenner,LA,70062,1.5,19,4
zoAZydP_v380Yydf-2u3hw,Tucson,AZ,85701,5.0,5,3
RdCkOekwvalnr6krftX46g,Warrington,PA,18976,3.0,8,5
LAOdChV60GwEJHE7UwDKyw,Clearwater,FL,33765,3.5,26,1
WLLmkBjtN8mr2vWTU8aaCQ,King Of Prussia,PA,19406,3.5,91,2
C1QkJ4s_p3hMTrvOgM7ssA,Tampa,FL,33629,3.5,122,5
kgeiJzWSiXPnf-3wx7LHIQ,Meridian,ID,83646,3.0,81,5
eL673KqwAGpJQ4z-MAaZ7Q,Cherry Hill,NJ,8034,4.5,62,3
TPkwQL43WA79mQ7Gnx9XQw,Saint Louis,MO,63128,3.0,12,3
7sKfrJmjG6unAQeWdQUe2w,Philadelphia,PA,19127,3.5,110,1
6kAXOzE7fqaBZINQV_-_mg,Nashville,TN,37209,3.5,326,3
WO5nr-4sjVs506BdCLL0aA,Tampa,FL,33634,4.0,319,4
0xe81EigRw_b5W8tg0Ca6Q,New Port Richey,FL,34654,1.5,19,1
JYDd5sgn18DqDnTnq_tBRQ,Sparks,NV,89436,3.0,106,5
_eUOqZZxwQrk7Cx2RAeghg,Ballwin,MO,63011,4.0,25,2
14ZGwnDyydXdSBsLXpSUrA,Philadelphia,PA,19143,4.0,304,4
k4gi0CDSas1glukpWHtoFg,St. Pete Beach,FL,33706,3.5,62,2
42IIF87kg1Ay4AeS6r9SOQ,Indianapolis,IN,46229,2.0,19,5
NAbdYpm3Hn_XnhSQftsJNA,Sparks,NV,89431,2.0,13,3
ewhGlOAo3GYriPFnLV004g,Saint Petersburg,FL,33712,3.0,6,3
f31Cl39cl2T-CwwqZoMGkQ,Trenton,NJ,8618,3.5,39,2
aq26RY75PlTNsviW6wUC9A,Tucson,AZ,85710,3.5,109,4
-zsvmEbkd-K9K2DAAKqiEQ,Clearwater Beach,FL,33767,4.0,599,2
MzBXuXfCZi2VJ-ZKPAfdvw,Willow Grove,PA,19090,2.5,6,4
1CRaUspmxoegNBUnLkBAyA,Swansea,IL,62226,3.0,27,4
hn3Rg2JrhQoDJBEhrpuwWg,Franklin,TN,37067,3.5,356,1
71q2UD1A7KL2q4AA8mPobQ,Saint Louis,MO,63118,4.0,88,4
iyI-PmAhYEktWu81_p3ukw,Tarpon Springs,FL,34689,3.5,6,1
YgMZm_alGFUeQO4hz9X9VA,New Hope,PA,18938,3.5,135,3
_4VrDSmqabnuqwaQlOI6-w,Florissant,MO,63031,2.5,34,4
5XXFFeHDa-lb-OcXGDKXpg,King of Prussia,PA,19406,4.5,313,3
4ib9kGHlwqWPalWjh-dZhQ,Palm Harbor,FL,34683,4.0,49,1
5R6YO6K9PkthkTbXqV9slQ,Wilmington,DE,19808,4.0,86,2
-TRXiliBZ2O2_BKyKQ32HA,Boise,ID,83703,4.0,67,1
uxJRSGuOpTv4g7U7gWANyw,Clearwater,FL,33764,3.0,9,2
TO_Ha3HG_qETaDN8-yOVxg,Blue Bell,PA,19422,2.5,23,5
wn1rS1Ga9xZ1BIMffnJW5A,Sicklerville,NJ,8081,2.5,39,3
rLSnt_I-JBH6f1kQ2j0uFg,Aston,PA,19014,3.5,34,4
aFOXqgKSeSCvq4UU0rPdHA,Tampa,FL,33614,4.0,17,1
H3p3b8nbB3OtIfQyQGKDkg,Trenton,NJ,8619,4.5,78,1
9XpU6r6ATXSWYfbU7kibaQ,Philadelphia,PA,19103,4.5,91,2
8QJTzIaR5FceGds8HBSIig,Tucson,AZ,85719,4.0,611,2
fRdJbbQk05UctAAX8v4uFA,Nashville,TN,37228,2.0,28,3
4LuzS6VevvwSmB71KbGyVQ,Mount Juliet,TN,37122,3.0,29,3
cAqNakznheceKWMs62lUKg,Wesley Chapel,FL,33544,4.5,18,4
UCCc31J4N8Y57RuzmInjyw,Plainfield,IN,46168,3.0,35,5
4gaTCKPPSooQ7OKHkhZwiQ,Lansdowne,PA,19050,4.5,19,1
jz-A6Gq1pM-esuAEKqqSqQ,Arnold,MO,63010,3.5,26,2
g-0-_hPz-yr_f4gBFbX2Ow,Seffner,FL,33584,4.0,39,2
Zm3X8i9GsYaxdWHlI-WQwg,Tucson,AZ,85701,5.0,21,3
ppV8AwESFjlG5FSRXdvtyg,Indianapolis,IN,46204,4.5,236,2
ju4YP8SLdR_BmWr_-Xh83Q,Goleta,CA,93117,4.0,220,3
gEJ3a8-m6VB827e6GHromw,St. Louis,MO,63110,4.5,232,2
i7LerGjkoxNPrlJ1oJpbXw,Langhorne,PA,19047,3.0,77,5
Q4q9xFDxErreYTMrRshP_Q,Clearwater,FL,33761,3.5,89,3
qdpdUjdkEUpzYDdce2yZng,Santa Barbara,CA,93105,4.0,188,3
z06yuwkwWjgXAxnlZKg1yw,Tampa,FL,33612,2.0,28,3
jrXGF0GlXZZgA__9PSPt1w,Brooklawn,NJ,8031,3.5,21,1
Jr90GZ4uthyYp7407eyutQ,Gulfport,FL,33707,3.5,63,4
Ah7mpTWpdflSaCZHKHx8Dg,West Chester,PA,19380,4.5,86,2
5jXiZ23pb-xf457uNM2yZg,Nashville,TN,37209,5.0,8,5
Yl4Am6NhqWo_YMmo1SyU5A,Philadelphia,PA,19143,2.0,5,5
EQ-TZ2eeD_E0BHuvoaeG5Q,Indianapolis,IN,46203,4.0,1379,4
oqP1oQEycpp4J6u5YebRoQ,Tampa,FL,33602,3.5,768,5
ld1b8y_PHH6Mn_e7T0u04g,Philadelphia,PA,19153,4.0,95,4
c6xp1swmd-_P87kt3xggDA,Alton,IL,62002,1.0,16,3
C3Nc7EUqo64jRPWPn6vY9w,Cherry Hill,NJ,8002,2.5,73,3
E0KwLVaQ-uKEjJl3j_VAGQ,Sparks,NV,89431,4.0,87,2
yOb98TKNFfKLt5PCLJI8fQ,Burlington,NJ,8016,3.5,22,3
uAbUh-mivr8AFoEbk-gANA,Tampa,FL,33604,4.0,5,3
VnQBbu2oco57NB36kFhC2w,Valrico,FL,33596,3.5,42,3
jnZYD2UCGziWwGsUxybkFw,Indianapolis,IN,46240,4.0,184,5
ffvS2BlFwQra5FTPNk5N2g,Saint Louis,MO,63116,4.5,18,1
iF_92LcvfJfrtwjHWhVb-Q,St. Petersburg,FL,33704,3.0,67,2
3yJYL99Dmq0ofHkcqyPtjw,Kenner,LA,70065,3.0,12,3
r7sU7DuN2wM1OyjLHe6_pg,Tampa,FL,33610,2.5,12,1
tXfeVYKJq-bGPx1sjHOMHA,Land O' Lakes,FL,34639,2.5,61,4
kdboJGRQZXuKYLIFMvsoJw,Boise,ID,83705,3.5,15,3
zVmW-ohNzhOPiBIeUPL62g,Philadelphia,PA,19135,2.0,25,3
3dGqTD3xCOYjUtmusTJpeA,Glenmoore,PA,19343,3.5,9,2
M2m_SM9GpIbct2a_hOGzag,Franklin,TN,37069,4.0,47,2
MpkCQTOV6D3XGRPbtQPj5Q,Avon,IN,46123,4.5,236,5
