,postal_code,State,City,CountyName,2021
14161,72067,AR,Greers Ferry,Cleburne County,169009
14162,19953,DE,Hartly,Kent County,276913
14163,56623,MN,Baudette,Lake of the Woods County,156854
14164,62060,IL,Madison,Madison County,35492
14166,31006,GA,Butler,Taylor County,95472
14167,15026,PA,Hanover Township,Beaver County,280187
14168,24549,VA,Dry Fork,Pittsylvania County,158765
14169,16743,PA,Port Allegany,McKean County,83598
14170,24910,WV,Alderson,Greenbrier County,102939
14172,17065,PA,South Middleton Township,Cumberland County,218734
14173,83014,WY,Wilson,Teton County,1985869
14174,46554,IN,North Liberty,Saint Joseph County,190329
14175,24954,WV,Marlinton,Pocahontas County,74169
14176,78560,TX,La Joya,Hidalgo County,117648
14177,50438,IA,Garner,Hancock County,157672
14178,37709,TN,Blaine,Grainger County,182492
14179,27544,NC,Kittrell,Vance County,161147
14180,14757,NY,Mayville,Chautauqua County,184347
14181,14105,NY,Middleport,Niagara County,160372
14182,74538,OK,Coalgate,Coal County,86877
14183,38469,TN,Loretto,Lawrence County,138674
14184,85356,AZ,Wellton,Yuma County,172063
14185,5091,VT,Woodstock,Windsor County,527195
14186,17004,PA,Belleville,Mifflin County,173568
14188,21758,MD,Rosemont,Frederick County,374105
14189,27509,NC,Butner,Granville County,184289
14190,98831,WA,Manson,Chelan County,639352
14192,10962,NY,Orangetown,Rockland County,556675
14193,8535,NJ,Millstone Township,Monmouth County,690122
14194,1375,MA,Sunderland,Franklin County,373565
14195,24574,VA,Monroe,Amherst County,213585
14197,14433,NY,Clyde,Wayne County,107820
14198,23944,VA,Kenbridge,Lunenburg County,105196
14199,80106,CO,Elbert,El Paso County,655553
14200,61546,IL,Manito,Tazewell County,104886
14201,8752,NJ,Seaside Park,Ocean County,629935
14202,53039,WI,Juneau,Dodge County,214250
14203,98232,WA,Bow,Skagit County,745441
14204,75975,TX,Timpson,Shelby County,141553
14205,88312,NM,Alto,Lincoln County,436348
14206,70788,LA,White Castle,Iberville Parish,111621
14207,18255,PA,Weatherly,Carbon County,172494
14209,65705,MO,Marionville,Lawrence County,126443
14211,13439,NY,Town Of Richfield,Otsego County,150281
14212,3851,NH,Milton,Strafford County,320410
14213,17922,PA,Lake Wynonah,Schuylkill County,230478
14214,24963,WV,Peterstown,Monroe County,111144
14215,70777,LA,Slaughter,East Feliciana Parish,207911
14216,79356,TX,Post,Garza County,88407
14217,66736,KS,Fredonia,Wilson County,77839
14218,27019,NC,Germanton,Stokes County,164997
14219,79027,TX,Dimmitt,Castro County,121003
14220,13030,NY,Town Of Sullivan,Madison County,163923
14221,87068,NM,Bosque Farms,Valencia County,299539
14223,39327,MS,Decatur,Newton County,121028
14224,95045,CA,San Juan Bautista,San Benito County,847864
14225,12871,NY,Saratoga,Saratoga County,233761
14227,21536,MD,Grantsville,Garrett County,156202
14228,3839,NH,Rochester,Strafford County,295912
14229,46542,IN,Milford,Kosciusko County,211027
14230,54229,WI,Green Bay,Brown County,271611
14231,8542,NJ,Princeton,Mercer County,656387
14232,4864,ME,Warren,Knox County,216814
14233,44065,OH,Newbury,Geauga County,236619
14234,66743,KS,Girard,Crawford County,98339
14235,55005,MN,East Bethel,Anoka County,359178
14236,17516,PA,Conestoga Township,Lancaster County,300238
14237,92352,CA,Lake Arrowhead,San Bernardino County,604513
14238,35131,AL,Ragland,Saint Clair County,220637
14239,61568,IL,Tremont,Tazewell County,184345
14240,49094,MI,Union City,Branch County,118244
14241,30833,GA,Wrens,Jefferson County,85161
14242,27326,NC,Ruffin,Rockingham County,141238
14243,11977,NY,Westhampton,Suffolk County,1164676
14244,20622,MD,Charlotte Hall,Charles County,413882
14245,18344,PA,Mount Pocono,Monroe County,216478
14246,30738,GA,Rising Fawn,Dade County,212523
14247,37656,TN,Fall Branch,Washington County,183706
14248,4989,ME,Vassalboro,Kennebec County,257542
14249,95442,CA,Glen Ellen,Sonoma County,1301250
14250,75939,TX,Corrigan,Polk County,106171
14251,76457,TX,Hico,Hamilton County,193445
14252,89449,NV,Stateline,Douglas County,705391
14253,76849,TX,Junction,Kimble County,153391
14254,4862,ME,Union,Knox County,263600
14255,79782,TX,Stanton,Martin County,223486
14256,29570,SC,McColl,Marlboro County,63409
14257,28338,NC,Ellerbe,Richmond County,97518
14258,38915,MS,Bruce,Calhoun County,96695
14259,18635,PA,Nescopeck Township,Luzerne County,174678
14260,24083,VA,Daleville,Botetourt County,367407
14262,56444,MN,Deerwood,Crow Wing County,294655
14263,74116,OK,Catoosa,Rogers County,155384
14264,59873,MT,Thompson Falls,Sanders County,280275
14265,53191,WI,Williams Bay,Walworth County,371419
14266,98051,WA,Ravensdale,King County,764192
14267,15233,PA,Pittsburgh,Allegheny County,206226
14268,2702,MA,Freetown,Bristol County,449197
14269,31806,GA,Ellaville,Schley County,123337
14270,73772,OK,Watonga,Blaine County,67182
14271,78343,TX,Bishop,Nueces County,123770
14272,19035,PA,Lower Merion Township,Montgomery County,1203910
14273,73443,OK,Lone Grove,Carter County,127966
14274,40008,KY,Bloomfield,Nelson County,183300
14275,32322,FL,Carrabelle,Franklin County,206556
14276,30185,GA,Whitesburg,Carroll County,237419
14277,48041,MI,Memphis,Saint Clair County,276074
14278,76527,TX,Florence,Williamson County,463409
14279,6702,CT,Waterbury,New Haven County,134363
14280,19541,PA,Centre Township,Berks County,281501
14281,56441,MN,Crosby,Crow Wing County,185817
14282,80547,CO,Timnath,Larimer County,627320
14283,35580,AL,Parrish,Walker County,72250
14284,13833,NY,Town Of Fenton,Broome County,158452
14285,21013,MD,Baldwin,Baltimore County,532887
14286,14710,NY,North Harmony,Chautauqua County,172823
14287,72846,AR,Lamar,Johnson County,123837
14288,54736,WI,Durand,Pepin County,147662
14289,70449,LA,Maurepas,Livingston Parish,194318
14290,98261,WA,Eastsound,San Juan County,718069
14291,45869,OH,New Bremen,Auglaize County,222501
14292,54630,WI,Galesville,Trempealeau County,207781
14293,4654,ME,Machias,Washington County,132518
14294,20688,MD,Solomons,Calvert County,400464
14295,37032,TN,Cedar Hill,Robertson County,310347
14296,6412,CT,Chester,Middlesex County,350300
14297,97115,OR,Dundee,Yamhill County,505542
14298,98595,WA,Westport,Grays Harbor County,241799
14299,50533,IA,Eagle Grove,Wright County,82792
14300,13074,NY,Town of Hannibal,Oswego County,126311
14301,32195,FL,Weirsdale,Marion County,285833
14302,37811,TN,Mooresburg,Hawkins County,146206
14303,43102,OH,Amanda,Fairfield County,238470
14305,75683,TX,Ore City,Marion County,118002
14306,64150,MO,Riverside,Platte County,329584
14307,1985,MA,West Newbury,Essex County,727528
14308,4967,ME,Pittsfield,Somerset County,136278
14309,11715,NY,Blue Point,Suffolk County,548347
14310,96748,HI,Kaunakakai,Maui County,377447
14311,52339,IA,Tama,Tama County,95860
14312,17841,PA,Decatur Township,Mifflin County,147869
14313,30828,GA,Warrenton,Warren County,75918
14314,53531,WI,Deerfield,Dane County,328807
14315,4037,ME,Fryeburg,Oxford County,255131
14316,38315,TN,Bethel Springs,McNairy County,99387
14317,72020,AR,Bradford,White County,71164
14318,36040,AL,Hayneville,Lowndes County,56278
14319,56342,MN,Isle,Mille Lacs County,208990
14320,34773,FL,Saint Cloud,Osceola County,322998
14321,61880,IL,Tolono,Champaign County,167272
14322,87042,NM,Peralta,Valencia County,260115
14323,30543,GA,Gillsville,Hall County,240195
14324,27209,NC,Biscoe,Montgomery County,119260
14325,29918,SC,Estill,Hampton County,62827
14326,76444,TX,De Leon,Comanche County,109697
14327,1468,MA,Templeton,Worcester County,317503
14328,14733,NY,Falconer,Chautauqua County,103282
14329,25053,WV,Danville,Boone County,97129
14330,5673,VT,Fayston,Washington County,397590
14331,72718,AR,Cave Springs,Benton County,384648
14332,53184,WI,Walworth,Walworth County,275157
14333,75833,TX,Centerville,Leon County,220034
14334,8510,NJ,Millstone Township,Monmouth County,687312
14335,44304,OH,Akron,Summit County,58680
14336,10993,NY,West Haverstraw,Rockland County,307672
14337,27050,NC,Tobaccoville,Forsyth County,191360
14338,28456,NC,East Arcadia,Bladen County,130842
14339,81419,CO,Hotchkiss,Delta County,375145
14340,1452,MA,Hubbardston,Worcester County,355561
14341,71638,AR,Dermott,Chicot County,37221
14342,65255,MO,Hallsville,Boone County,229783
14343,44504,OH,Youngstown,Mahoning County,63283
14344,37880,TN,Ten Mile,Meigs County,278688
14345,72635,AR,Gassville,Baxter County,118305
14346,13140,NY,Town Of Conquest,Cayuga County,124878
14347,60301,IL,Oak Park,Cook County,221723
14349,32438,FL,Fountain,Bay County,130439
14350,94525,CA,Crockett,Contra Costa County,623100
14351,15473,PA,Perryopolis,Fayette County,167144
14352,16423,PA,Lake City,Erie County,155307
14353,28543,NC,Jacksonville,Onslow County,208028
14354,70030,LA,Des Allemands,Saint Charles Parish,168567
14355,5250,VT,Arlington,Bennington County,253592
14356,7863,NJ,Oxford Township,Warren County,295706
14357,41572,KY,Robinson Creek,Pike County,65709
14358,6277,CT,Thompson,Windham County,288631
14359,21750,MD,Hancock,Washington County,177996
14360,83276,ID,Soda Springs,Caribou County,251961
14361,49617,MI,Beulah,Benzie County,251412
14362,23457,VA,Virginia Beach,Virginia Beach City,492486
14363,24554,VA,Gladys,Campbell County,153613
14364,35444,AL,Brookwood,Tuscaloosa County,161643
14365,53910,WI,Adams,Adams County,102809
14366,45341,OH,Medway,Clark County,137099
14367,37143,TN,Pegram,Cheatham County,336942
14368,47320,IN,Albany,Delaware County,133165
14369,60112,IL,Cortland,DeKalb County,206688
14370,23421,VA,Parksley,Accomack County,165380
14371,76689,TX,Valley Mills,Bosque County,249507
14372,12582,NY,Town Of East Fishkill,Dutchess County,437517
14373,14042,NY,Town of Yorkshire,Cattaraugus County,118344
14374,8827,NJ,Hampton,Hunterdon County,420051
14375,37843,TN,Parrottsville,Cocke County,139321
14376,40734,KY,Gray,Knox County,87737
14377,29047,SC,Elloree,Orangeburg County,103472
14378,59759,MT,Whitehall,Jefferson County,305407
14379,1908,MA,Nahant,Essex County,781199
14383,77363,TX,Todd Mission,Grimes County,201742
14384,12015,NY,Town of Athens,Greene County,293007
14385,4217,ME,Bethel,Oxford County,276862
14386,47305,IN,Muncie,Delaware County,47209
14387,43412,OH,Curtice,Lucas County,180232
14388,80645,CO,La Salle,Weld County,421674
14389,8056,NJ,East Greenwich Township,Gloucester County,435409
14390,16693,PA,Woodbury Township,Blair County,135486
14391,36748,AL,Linden,Marengo County,78483
14392,95237,CA,Lockeford,San Joaquin County,482023
14393,35765,AL,Pisgah,Jackson County,111435
14396,61755,IL,Mackinaw,Tazewell County,174819
14397,53964,WI,Westfield,Marquette County,156692
14399,41006,KY,Butler,Pendleton County,171992
14400,96722,HI,Princeville,Kauai County,915588
14401,17324,PA,Dickinson Township,Cumberland County,222511
14402,22645,VA,Middletown,Frederick County,355386
14403,3263,NH,Pittsfield,Merrimack County,283614
14404,40146,KY,Irvington,Breckinridge County,104453
14405,25514,WV,Fort Gay,Wayne County,81957
14406,95461,CA,Middletown,Lake County,322974
14407,36260,AL,Oxford,Calhoun County,132931
14408,38221,TN,Big Sandy,Benton County,121277
14409,48014,MI,Capac,Saint Clair County,208980
14410,16749,PA,Keating Township,McKean County,88851
14411,24637,VA,Cedar Bluff,Tazewell County,160986
14412,89019,NV,Jean,Clark County,222052
14413,48610,MI,Alger,Arenac County,109757
14414,54448,WI,Marathon,Marathon County,224440
14415,54426,WI,Edgar,Marathon County,194042
14416,80642,CO,Hudson,Weld County,649579
14417,52301,IA,Marengo,Iowa County,133862
14418,48367,MI,Leonard,Oakland County,404529
14419,17068,PA,Centre Township,Perry County,231151
14420,36612,AL,Prichard,Mobile County,44884
14421,47037,IN,Osgood,Ripley County,171142
14422,66523,KS,Osage City,Osage County,114413
14423,61745,IL,Heyworth,McLean County,189119
14424,21057,MD,Glen Arm,Baltimore County,537894
14425,45872,OH,North Baltimore,Wood County,106457
14426,6420,CT,Salem,New London County,338461
14427,8403,NJ,Longport,Atlantic County,1150819
14428,93451,CA,San Miguel,San Luis Obispo County,480045
14429,59875,MT,Victor,Ravalli County,473365
14430,34981,FL,Fort Pierce,Saint Lucie County,289668
14431,17301,PA,Paradise Township,York County,247123
14433,55327,MN,Dayton,Hennepin County,399811
14434,40489,KY,Waynesburg,Lincoln County,104231
14435,12053,NY,Town Of Duanesburg,Schenectady County,254877
14436,36442,AL,Florala,Covington County,94458
14437,75472,TX,East Tawakoni,Rains County,159155
14438,97341,OR,Depoe Bay,Lincoln County,468637
14439,35740,AL,Bridgeport,Jackson County,91612
14440,64054,MO,Sugar Creek,Jackson County,117705
14441,28654,NC,Moravian Falls,Wilkes County,179347
14442,61911,IL,Arthur,Douglas County,145172
14443,35130,AL,Dora,Walker County,103578
14444,18336,PA,Matamoras,Pike County,253264
14445,72556,AR,Melbourne,Izard County,112644
14446,83252,ID,Malad City,Oneida County,263909
14447,1103,MA,Springfield,Hampden County,90312
14448,12835,NY,Town Of Day,Saratoga County,237387
14449,10524,NY,Town Of Philipstown,Putnam County,623426
14450,38052,TN,Middleton,Hardeman County,126854
14451,7627,NJ,Demarest,Bergen County,840733
14452,14882,NY,Town of Lansing,Tompkins County,241238
14453,3086,NH,Wilton,Hillsborough County,352279
14454,52213,IA,Center Point,Linn County,236474
14455,93643,CA,North Fork,Madera County,374190
14456,43061,OH,Ostrander,Delaware County,376804
14457,55927,MN,Dodge Center,Dodge County,221165
14458,37902,TN,Knoxville,Knox County,395866
14459,8247,NJ,Stone Harbor,Cape May County,2233681
14460,59859,MT,Plains,Sanders County,293170
14461,75946,TX,Garrison,Nacogdoches County,157214
14462,15557,PA,Middlecreek Township,Somerset County,135399
14463,18347,PA,Pocono Lake,Monroe County,207825
14464,3884,NH,Strafford,Strafford County,373785
14465,40019,KY,Eminence,Henry County,134751
14466,56359,MN,Onamia,Mille Lacs County,184448
14467,93256,CA,Pixley,Tulare County,203970
14468,13634,NY,Dexter,Jefferson County,181192
14469,21710,MD,Adamstown,Frederick County,551077
14470,46742,IN,Hamilton,Steuben County,230407
14471,71964,AR,Pearcy,Garland County,206141
14472,53952,WI,Oxford,Adams County,165589
14473,52068,IA,Peosta,Dubuque County,316607
14474,15531,PA,Jenner Township,Somerset County,122356
14475,62265,IL,New Baden,Clinton County,167558
14476,76844,TX,Goldthwaite,Mills County,245742
14477,71743,AR,Gurdon,Clark County,52757
14478,3819,NH,Danville,Rockingham County,438557
14480,49328,MI,Hopkins,Allegan County,225891
14481,21782,MD,Sharpsburg,Washington County,284234
14482,16426,PA,Mckean Township,Erie County,230266
14484,88230,NM,Dexter,Chaves County,115617
14485,72461,AR,Rector,Clay County,64891
14486,32759,FL,Oak Hill,Volusia County,266159
14487,29718,SC,Jefferson,Chesterfield County,121614
14488,42721,KY,Caneyville,Grayson County,110104
14489,66092,KS,Wellsville,Franklin County,226595
14490,42519,KY,Burnside,Pulaski County,113702
14492,35648,AL,Lexington,Lauderdale County,147558
14493,60203,IL,Evanston,Cook County,467316
14494,13862,NY,Barker,Broome County,157651
14495,38857,MS,Mooreville,Lee County,163489
14497,44627,OH,Fredericksburg,Wayne County,302196
14498,37853,TN,Rockford,Blount County,232372
14499,44217,OH,Creston,Wayne County,201204
14500,21830,MD,Hebron,Wicomico County,228369
14501,3576,NH,Colebrook,Coos County,132110
14502,45644,OH,Kingston,Ross County,185527
14503,78377,TX,Refugio,Refugio County,100204
14505,74058,OK,Pawnee,Pawnee County,86753
14506,75567,TX,Maud,Bowie County,137426
14507,37191,TN,Woodlawn,Montgomery County,235869
14508,3861,NH,Lee,Strafford County,438849
14509,61738,IL,El Paso,Woodford County,145285
14510,10921,NY,Florida,Orange County,358586
14511,49344,MI,Shelbyville,Allegan County,264637
14512,46793,IN,Waterloo,De Kalb County,170669
14513,21658,MD,Queenstown,Queen Annes County,508611
14514,49064,MI,Lawrence,Van Buren County,164860
14515,24087,VA,Elliston,Montgomery County,175619
14516,47433,IN,Gosport,Owen County,174053
14517,70589,LA,Washington,Saint Landry Parish,146904
14518,28643,NC,Lansing,Ashe County,175662
14519,4015,ME,Casco,Cumberland County,341265
14520,75207,TX,Dallas,Dallas County,401341
14521,28341,NC,Faison,Duplin County,88449
14522,53038,WI,Johnson Creek,Jefferson County,313604
14523,2110,MA,Boston,Suffolk County,1297272
14524,32442,FL,Grand Ridge,Jackson County,132945
14525,37031,TN,Castalian Springs,Sumner County,285141
14526,49668,MI,Mesick,Wexford County,114953
14527,4742,ME,Fort Fairfield,Aroostook County,114990
14528,3225,NH,Barnstead,Belknap County,299251
14530,12846,NY,Town Of Lake Luzerne,Warren County,232275
14531,36043,AL,Hope Hull,Montgomery County,181439
14532,70543,LA,Iota,Acadia Parish,155283
14533,50124,IA,Huxley,Story County,255383
14534,36091,AL,Verbena,Chilton County,177922
14535,13456,NY,Town Of Paris,Oneida County,225887
14536,7440,NJ,Pequannock Township,Morris County,489671
14537,12827,NY,Town of Fort Ann,Washington County,193938
14538,10913,NY,Orangetown,Rockland County,592059
14539,42635,KY,Pine Knot,McCreary County,72582
14540,32071,FL,O Brien,Suwannee County,181623
14541,54945,WI,Iola,Waupaca County,174864
14542,76431,TX,Chico,Wise County,255009
14543,81641,CO,Meeker,Rio Blanco County,303805
14544,70770,LA,Pride,East Baton Rouge Parish,224042
14545,5445,VT,Charlotte,Chittenden County,687569
14546,32764,FL,Mims,Brevard County,361908
14547,61019,IL,Davis,Stephenson County,179482
14548,48418,MI,Byron,Shiawassee County,249070
14549,38330,TN,Dyer,Gibson County,87483
14550,35133,AL,Springville,Saint Clair County,260740
14551,45052,OH,North Bend,Hamilton County,285882
14552,68826,NE,Central City,Merrick County,141802
14553,54023,WI,Roberts,Saint Croix County,332208
14555,37408,TN,Chattanooga,Hamilton County,367217
14556,63869,MO,New Madrid,New Madrid County,103730
14557,17960,PA,West Penn Township,Schuylkill County,227079
14558,1612,MA,Paxton,Worcester County,423998
14559,35178,AL,Vincent,Shelby County,200335
