postal_code,State,City,CountyName,2021
50170,IA,Monroe,Jasper County,164580
75631,TX,Beckville,Panola County,163880
73007,OK,Edmond,Oklahoma County,419193
47355,IN,Lynn,Randolph County,120226
21541,MD,Mc Henry,Garrett County,421517
31075,GA,Rentz,Laurens County,130318
29809,SC,New Ellenton,Aiken County,120183
61528,IL,Edwards,Peoria County,272562
23102,VA,Maidens,Goochland County,361746
45767,OH,Matamoras,Washington County,99813
28395,NC,Wade,Cumberland County,188476
35188,AL,Woodstock,Bibb County,185611
27562,NC,New Hill,Wake County,506955
43780,OH,Senecaville,Guernsey County,178003
84317,UT,Huntsville,Weber County,762923
54819,WI,Bruce,Rusk County,123698
43516,OH,Deshler,Henry County,128343
37306,TN,Belvidere,Franklin County,202282
29685,SC,Sunset,Pickens County,952611
35987,AL,Steele,Saint Clair County,233012
30182,GA,Waco,Haralson County,186008
16145,PA,Sandy Lake Township,Mercer County,161354
97469,OR,Riddle,Douglas County,225121
10974,NY,Ramapo,Rockland County,409704
43521,OH,Fayette,Fulton County,120327
85358,AZ,Salome,La Paz County,191829
45645,OH,Kitts Hill,Lawrence County,121335
93532,CA,Lake Hughes,Los Angeles County,379422
44882,OH,Sycamore,Wyandot County,135502
71861,AR,Taylor,Columbia County,80715
47471,IN,Worthington,Greene County,117568
53929,WI,Elroy,Juneau County,117916
76524,TX,Bruceville-Eddy,McLennan County,219847
38367,TN,Eastview,McNairy County,114672
6783,CT,Roxbury,Litchfield County,750053
13646,NY,Town of Hammond,Saint Lawrence County,109964
97017,OR,Colton,Clackamas County,624319
19562,PA,Topton,Berks County,192647
83332,ID,Hagerman,Gooding County,322060
49664,MI,Maple City,Leelanau County,357875
97846,OR,Joseph,Wallowa County,403339
48659,MI,Sterling,Arenac County,108241
88029,NM,Columbus,Luna County,96413
21631,MD,East New Market,Dorchester County,248743
97498,OR,Yachats,Lincoln County,436391
93205,CA,Bodfish,Kern County,156603
44401,OH,Berlin Center,Mahoning County,237449
12779,NY,South Fallsburg,Sullivan County,178600
80813,CO,Cripple Creek,Teller County,245446
11568,NY,Old Westbury,Nassau County,2333053
72355,AR,Lexa,Phillips County,60301
82513,WY,Dubois,Fremont County,307174
1436,MA,Baldwinville,Worcester County,305982
17889,PA,Union Township,Union County,244787
71958,AR,Murfreesboro,Pike County,94625
62550,IL,Moweaqua,Shelby County,116288
87323,NM,Prewitt,Cibola County,163974
66539,KS,Silver Lake,Shawnee County,215033
37335,TN,Flintville,Lincoln County,161233
71071,LA,Sarepta,Webster Parish,88955
54666,WI,Warrens,Monroe County,148635
47368,IN,Parker City,Randolph County,111749
21738,MD,Glenwood,Howard County,783586
54947,WI,Larsen,Winnebago County,237385
44666,OH,North Lawrence,Stark County,223664
51239,IA,Hull,Sioux County,204584
49032,MI,Centreville,Saint Joseph County,167877
54629,WI,Fountain City,Buffalo County,181636
59730,MT,Gallatin Gateway,Gallatin County,983688
49252,MI,Litchfield,Hillsdale County,137949
66090,KS,Wathena,Doniphan County,122676
72142,AR,Scott,Lonoke County,199463
11724,NY,Cold Spring Harbor,Suffolk County,1376853
41562,KY,Shelbiana,Pike County,49412
4757,ME,Mapleton,Aroostook County,170200
41059,KY,Melbourne,Campbell County,206075
67505,KS,South Hutchinson,Reno County,115114
46788,IN,Leo-Cedarville,Allen County,331597
56630,MN,Blackduck,Beltrami County,144507
62082,IL,Roodhouse,Greene County,43913
28373,NC,Pinebluff,Moore County,207205
52227,IA,Ely,Linn County,266872
38450,TN,Collinwood,Wayne County,106542
79013,TX,Cactus,Moore County,116620
2881,RI,Kingston,Washington County,485122
5262,VT,Shaftsbury,Bennington County,271277
39766,MS,Steens,Lowndes County,154920
7641,NJ,Haworth,Bergen County,747093
12106,NY,Town of Kinderhook,Columbia County,341976
38833,MS,Burnsville,Tishomingo County,89948
61529,IL,Elmwood,Peoria County,141263
71110,LA,Benton,Bossier Parish,190526
36279,AL,Alexandria,Calhoun County,155502
39752,MS,Mathiston,Webster County,124018
30206,GA,Concord,Pike County,221559
48069,MI,Pleasant Ridge,Oakland County,401569
8020,NJ,East Greenwich Township,Gloucester County,310784
14731,NY,Town of Ellicottville,Cattaraugus County,255834
82426,WY,Greybull,Big Horn County,167182
13618,NY,Town of Cape Vincent,Jefferson County,175092
15935,PA,Conemaugh Township,Somerset County,118390
53932,WI,Fall River,Columbia County,256418
75851,TX,Lovelady,Houston County,172274
49908,MI,Baraga,Baraga County,127519
27024,NC,Lowgap,Surry County,130310
1050,MA,Huntington,Hampshire County,274246
24983,WV,Union,Monroe County,96208
55047,MN,Marine on Saint Croix,Washington County,546367
95524,CA,Bayside,Humboldt County,644290
85534,AZ,Duncan,Greenlee County,147674
65661,MO,Greenfield,Dade County,91340
16116,PA,Mahoning Township,Lawrence County,145212
93222,CA,Pine Mountain Club,Kern County,363782
23882,VA,Stony Creek,Sussex County,152403
6330,CT,Sprague,New London County,251450
46543,IN,Millersburg,Elkhart County,313916
56381,MN,Starbuck,Pope County,204684
28622,NC,Elk Park,Avery County,166848
41553,KY,Phelps,Pike County,46604
8733,NJ,Lakehurst,Ocean County,238283
5261,VT,Pownal,Bennington County,209879
52211,IA,Brooklyn,Poweshiek County,144498
49272,MI,Pleasant Lake,Jackson County,231856
28125,NC,Mount Ulla,Rowan County,330028
98206,WA,Clinton,Island County,424319
61250,IL,Erie,Whiteside County,140734
37060,TN,Eagleville,Rutherford County,400563
29584,SC,Chesterfield,Chesterfield County,90970
95690,CA,Walnut Grove,Sacramento County,507516
46390,IN,Wanatah,La Porte County,204956
12776,NY,Colchester,Delaware County,241678
68739,NE,Hartington,Cedar County,174861
47959,IN,Monon,White County,122620
49644,MI,Irons,Lake County,133656
29546,SC,Gresham,Marion County,67403
73131,OK,Oklahoma City,Oklahoma County,310589
47383,IN,Selma,Delaware County,166660
29009,SC,Bethune,Kershaw County,88020
49766,MI,Ossineke,Alpena County,133952
44677,OH,Smithville,Wayne County,199820
44840,OH,Jeromesville,Ashland County,196995
55360,MN,Mayer,Carver County,330626
22841,VA,Mount Crawford,Rockingham County,296710
55769,MN,Nashwauk,Itasca County,142556
72952,AR,Rudy,Crawford County,146036
19372,PA,Thorndale,Chester County,333438
45715,OH,Beverly,Washington County,143239
78152,TX,Saint Hedwig,Bexar County,315691
62910,IL,Brookport,Massac County,74876
54101,WI,Abrams,Oconto County,266403
49620,MI,Buckley,Wexford County,186125
24328,VA,Fancy Gap,Carroll County,180782
17747,PA,Greene Township,Clinton County,206544
85630,AZ,Saint David,Cochise County,236901
4258,ME,Minot,Androscoggin County,306706
54745,WI,Holcombe,Chippewa County,222807
42045,KY,Grand Rivers,Livingston County,120511
76055,TX,Itasca,Hill County,122523
3217,NH,Ashland,Grafton County,245053
20662,MD,Nanjemoy,Charles County,329783
68840,NE,Gibbon,Buffalo County,203805
45064,OH,Somerville,Butler County,210898
71749,AR,Junction City,Union County,104438
48475,MI,Ubly,Huron County,113530
8828,NJ,Helmetta,Middlesex County,313089
18623,PA,Tuscarora Township,Bradford County,181392
28743,NC,Hot Springs,Madison County,204922
85533,AZ,Clifton,Greenlee County,81362
40516,KY,Lexington,Fayette County,249789
11964,NY,Town of Shelter Island,Suffolk County,1282986
54202,WI,Baileys Harbor,Door County,309986
66748,KS,Humboldt,Allen County,84704
87026,NM,Laguna,Valencia County,72170
15067,PA,New Eagle,Washington County,122895
29547,SC,Hamer,Dillon County,142944
19043,PA,Ridley Township,Delaware County,256950
44423,OH,Hanoverton,Columbiana County,134085
4363,ME,Windsor,Kennebec County,225177
50115,IA,Guthrie Center,Guthrie County,104040
63468,MO,Shelbina,Shelby County,96781
49043,MI,Covert,Van Buren County,151520
50563,IA,Manson,Calhoun County,130515
39657,MS,Osyka,Pike County,128723
62890,IL,Thompsonville,Franklin County,116765
37847,TN,Pioneer,Campbell County,92738
28020,NC,Casar,Cleveland County,156826
54141,WI,Little Suamico,Oconto County,264152
55389,MN,Watkins,Meeker County,223250
32062,FL,Mc Alpin,Suwannee County,209963
22967,VA,Roseland,Nelson County,290265
49310,MI,Blanchard,Isabella County,136165
66054,KS,McLouth,Jefferson County,239459
38015,TN,Gilt Edge,Tipton County,156837
55397,MN,Norwood Young America,Carver County,286877
6438,CT,Haddam,Middlesex County,360547
42776,KY,Sonora,Hardin County,165399
48822,MI,Eagle,Clinton County,268641
46068,IN,Sharpsville,Tipton County,187462
63627,MO,Bloomsdale,Sainte Genevieve County,172707
64855,MO,Oronogo,Jasper County,174970
70356,LA,Gibson,Terrebonne Parish,154430
36742,AL,Greensboro,Hale County,153378
98356,WA,Morton,Lewis County,248050
37052,TN,Cunningham,Montgomery County,271630
56477,MN,Sebeka,Wadena County,139881
53570,WI,Monticello,Green County,205599
1022,MA,Chicopee,Hampden County,169033
33857,FL,Lorida,Highlands County,202726
88044,NM,La Mesa,Dona Ana County,231421
80828,CO,Limon,Lincoln County,200224
41002,KY,Augusta,Bracken County,104189
39116,MS,Mize,Smith County,125881
71720,AR,Bearden,Ouachita County,59414
55783,MN,Sturgeon Lake,Pine County,206108
41093,KY,Flemingsburg,Fleming County,94156
80459,CO,Kremmling,Grand County,429783
76665,TX,Meridian,Bosque County,162973
26542,WV,Masontown,Preston County,126182
59872,MT,Superior,Mineral County,255062
23175,VA,Urbanna,Middlesex County,291329
20751,MD,Deale,Anne Arundel County,442439
61011,IL,Caledonia,Boone County,270892
27559,NC,Moncure,Chatham County,301002
98947,WA,Tieton,Yakima County,278258
41774,KY,Viper,Perry County,63796
12072,NY,Glen,Montgomery County,154828
25003,WV,Alum Creek,Kanawha County,113596
93272,CA,Tipton,Tulare County,214376
54209,WI,Egg Harbor,Door County,273067
98241,WA,Darrington,Snohomish County,372812
23867,VA,Jarratt,Greensville County,109179
95319,CA,Modesto,Stanislaus County,320419
61734,IL,Delavan,Tazewell County,123649
97455,OR,Pleasant Hill,Lane County,585615
38563,TN,Gordonsville,Smith County,189593
41189,KY,Maysville,Mason County,87426
62237,IL,Coulterville,Randolph County,135549
1537,MA,Oxford,Worcester County,292258
95311,CA,Coulterville,Mariposa County,282069
2575,MA,West Tisbury,Dukes County,1114292
62917,IL,Carrier Mills,Saline County,74139
49688,MI,Tustin,Osceola County,148825
42048,KY,Hardin,Marshall County,102875
21757,MD,Keymar,Frederick County,371096
3046,NH,Dunbarton,Merrimack County,421397
24174,VA,Thaxton,Bedford County,170693
12154,NY,Town of Schaghticoke,Rensselaer County,248069
61817,IL,Catlin,Vermilion County,120764
26035,WV,Colliers,Brooke County,114557
3869,NH,Rollinsford,Strafford County,355702
88048,NM,Mesquite,Dona Ana County,155378
62468,IL,Toledo,Cumberland County,92005
54446,WI,Loyal,Clark County,103257
40440,KY,Junction City,Boyle County,101222
65674,MO,Humansville,Polk County,113458
44814,OH,Berlin Heights,Erie County,192236
27355,NC,Staley,Randolph County,179048
19941,DE,Ellendale,Sussex County,227821
20861,MD,Ashton,Montgomery County,689346
29137,SC,Perry,Aiken County,107214
16153,PA,Stoneboro,Mercer County,160263
50060,IA,Corydon,Wayne County,97240
52356,IA,Wellman,Washington County,174138
74041,OK,Kiefer,Creek County,182596
71275,LA,Simsboro,Lincoln Parish,97720
16442,PA,Venango Township,Erie County,209178
45659,OH,Pedro,Lawrence County,76919
98325,WA,Chimacum,Jefferson County,424132
62281,IL,Saint Jacob,Madison County,262328
22624,VA,Clear Brook,Frederick County,397327
47342,IN,Gaston,Delaware County,141988
56750,MN,Red Lake Falls,Red Lake County,158923
31079,GA,Rochelle,Wilcox County,88622
5822,VT,Barton,Orleans County,161334
47338,IN,Eaton,Delaware County,112484
21539,MD,Lonaconing,Allegany County,72434
30805,GA,Augusta,Richmond County,166673
73433,OK,Elmore City,Garvin County,105808
38341,TN,Holladay,Benton County,115437
49305,MI,Barryton,Mecosta County,95277
35984,AL,Mentone,De Kalb County,173705
13040,NY,Town Of Cincinnatus,Cortland County,122238
23923,VA,Charlotte Court House,Charlotte County,158775
38488,TN,Taft,Lincoln County,203807
7946,NJ,Long Hill Township,Morris County,643894
31037,GA,Helena,Telfair County,65438
30450,GA,Portal,Bulloch County,113803
44637,OH,Killbuck,Holmes County,157972
55027,MN,Goodhue,Goodhue County,334670
75155,TX,Rice,Navarro County,156754
49653,MI,Lake Leelanau,Leelanau County,495623
21837,MD,Mardela Springs,Wicomico County,197898
1128,MA,Springfield,Hampden County,257586
4355,ME,Readfield,Kennebec County,292029
6757,CT,Kent,Litchfield County,403536
96752,HI,Waimea,Kauai County,527805
17967,PA,Union Township,Schuylkill County,157480
76534,TX,Holland,Bell County,330332
89021,NV,Logandale,Clark County,418322
80512,CO,Bellvue,Larimer County,521579
65275,MO,Paris,Monroe County,133000
83850,ID,Pinehurst,Shoshone County,235810
30256,GA,Meansville,Pike County,201812
79041,TX,Hale Center,Hale County,77277
42406,KY,Corydon,Henderson County,119837
49639,MI,Green,Mecosta County,125621
6256,CT,Windham,Windham County,217012
30630,GA,Crawford,Oglethorpe County,174493
29056,SC,Greeleyville,Williamsburg County,66638
5032,VT,Bethel,Windsor County,271157
41141,KY,Garrison,Lewis County,67637
24312,VA,Austinville,Carroll County,98978
80103,CO,Byers,Arapahoe County,555500
3785,NH,Benton,Grafton County,195052
2630,MA,Barnstable,Barnstable County,736785
43557,OH,Stryker,Williams County,135823
81069,CO,Rye,Pueblo County,262107
37047,TN,Cornersville,Marshall County,188910
74085,OK,Yale,Payne County,89617
17365,PA,Warrington Township,York County,271337
45832,OH,Convoy,Van Wert County,129633
31775,GA,Omega,Tift County,105526
40117,KY,Ekron,Meade County,190638
43554,OH,Pioneer,Williams County,116591
25976,WV,Meadow Bridge,Fayette County,71651
72642,AR,Lakeview,Baxter County,165517
16637,PA,Freedom Township,Blair County,135811
56065,MN,Mapleton,Blue Earth County,185061
16929,PA,Lawrence Township,Tioga County,177734
40109,KY,Brooks,Bullitt County,239730
17938,PA,Hegins Township,Schuylkill County,145901
23883,VA,Surry,Surry County,237877
76570,TX,Rosebud,Falls County,90335
15046,PA,Crescent Township,Allegheny County,198592
70652,LA,Longville,Beauregard Parish,157576
45101,OH,Aberdeen,Brown County,125249
47613,IN,Elberfeld,Warrick County,190569
36879,AL,Waverly,Lee County,302572
40387,KY,Wellington,Menifee County,80096
16641,PA,Gallitzin Township,Cambria County,82930
4537,ME,Boothbay,Lincoln County,385709
10588,NY,Town Of Yorktown,Westchester County,476970
46747,IN,Hudson,Steuben County,172329
35540,AL,Addison,Winston County,120605
96032,CA,Fort Jones,Siskiyou County,257775
22534,VA,Partlow,Spotsylvania County,307293
50063,IA,Dallas Center,Dallas County,255557
72064,AR,Hazen,Prairie County,95430
86320,AZ,Ash Fork,Yavapai County,176552
16061,PA,Clay Township,Butler County,178795
50579,IA,Rockwell City,Calhoun County,90632
97623,OR,Bonanza,Klamath County,255986
43060,OH,North Lewisburg,Champaign County,166682
49759,MI,Millersburg,Presque Isle County,131585
51001,IA,Akron,Plymouth County,133490
54658,WI,Stoddard,Vernon County,237237
26142,WV,Davisville,Wood County,107004
17264,PA,Clay Township,Huntingdon County,133510
87710,NM,Angel Fire,Colfax County,356393
6039,CT,Salisbury,Litchfield County,689300
57745,SD,Hill City,Pennington County,368873
65679,MO,Kirbyville,Taney County,204766
50072,IA,Earlham,Madison County,249102
40461,KY,Paint Lick,Madison County,202999
32420,FL,Alford,Jackson County,154992
4694,ME,Woodland,Washington County,116317
57744,SD,Hermosa,Custer County,392839
29590,SC,Salters,Williamsburg County,67359
40759,KY,Rockholds,Whitley County,81908
72137,AR,Rose Bud,White County,136458
35744,AL,Dutton,Jackson County,122702
73573,OK,Waurika,Jefferson County,48201
14847,NY,Covert,Seneca County,159860
4947,ME,Carrabassett Valley,Franklin County,290759
55341,MN,Hanover,Wright County,394535
71485,LA,Woodworth,Rapides Parish,287449
61726,IL,Chenoa,McLean County,120959
10963,NY,Mt Hope,Orange County,320523
6377,CT,Sterling,Windham County,272594
2367,MA,Plympton,Plymouth County,508014
13120,NY,Nedrow,Onondaga County,119046
71454,LA,Montgomery,Grant Parish,106248
96772,HI,Naalehu,Hawaii County,332609
3255,NH,Newbury,Merrimack County,422247
88316,NM,Ruidoso,Lincoln County,205927
14525,NY,Town Of Pavilion,Genesee County,161694
67144,KS,Towanda,Butler County,159684
71762,AR,Smackover,Union County,85509
56209,MN,Atwater,Kandiyohi County,193980
17981,PA,Tremont Township,Schuylkill County,57172
38553,TN,Clarkrange,Fentress County,142657
42120,KY,Adolphus,Allen County,83950
36069,AL,Ramer,Montgomery County,129845
13044,NY,Town of Constantia,Oswego County,173191
13613,NY,Town of Brasher,Saint Lawrence County,94145
29126,SC,Pomaria,Newberry County,204462
12491,NY,West Hurley,Ulster County,369461
70559,LA,Morse,Acadia Parish,95947
35564,AL,Hackleburg,Marion County,91419
93283,CA,Weldon,Kern County,150661
52328,IA,Robins,Linn County,334148
37079,TN,Indian Mound,Stewart County,163706
49683,MI,Thompsonville,Benzie County,193484
55354,MN,Lester Prairie,McLeod County,245234
43749,OH,Kimbolton,Guernsey County,149030
50169,IA,Mitchellville,Polk County,210312
84631,UT,Fillmore,Millard County,235013
44608,OH,Beach City,Stark County,155513
98568,WA,Oakville,Grays Harbor County,315570
87415,NM,Flora Vista,San Juan County,188741
29437,SC,Dorchester,Dorchester County,223328
72738,AR,Hindsville,Madison County,204984
48818,MI,Crystal,Montcalm County,148397
48417,MI,Burt,Saginaw County,163336
28526,NC,Dover,Craven County,99111
15618,PA,Avonmore,Westmoreland County,132611
43569,OH,Weston,Wood County,141538
15035,PA,East Mc Keesport,Allegheny County,98892
43518,OH,Edon,Williams County,138116
78579,TX,Progreso,Hidalgo County,81824
29038,SC,Cope,Orangeburg County,92502
66066,KS,Oskaloosa,Jefferson County,202300
52625,IA,Donnellson,Lee County,147277
38642,MS,Lamar,Benton County,115808
95441,CA,Geyserville,Sonoma County,1215542
44412,OH,Diamond,Portage County,212660
65349,MO,Slater,Saline County,77082
55940,MN,Hayfield,Dodge County,240909
53015,WI,Cleveland,Manitowoc County,204452
97366,OR,Newport,Lincoln County,429145
54473,WI,Rosholt,Portage County,196608
95918,CA,Browns Valley,Yuba County,547892
53820,WI,Potosi,Grant County,158696
27890,NC,Weldon,Halifax County,39260
18470,PA,Herrick Township,Susquehanna County,199766
